person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_encoded,log_person_age,log_income
30,34000,0.0,B,4000,10.95,False,0.12,False,10,False,True,False,False,False,False,True,1,3.4011973816621555,10.434145214930487
32,34200,0.0,C,4000,13.48,False,0.12,True,9,False,True,False,False,False,False,True,2,3.4657359027997265,10.440010162389305
33,34400,6.0,B,4000,10.25,False,0.12,False,9,False,True,False,False,False,False,True,1,3.4965075614664802,10.445840912706414
29,38600,9.0,C,1600,12.84,False,0.04,True,7,True,False,False,False,False,False,True,2,3.367295829986474,10.5610334618531
31,35000,1.0,B,4000,10.65,False,0.11,False,5,False,True,False,False,False,False,True,1,3.4339872044851463,10.463131911491967
29,35000,6.0,C,4000,15.23,False,0.11,True,9,False,True,True,False,False,False,False,2,3.367295829986474,10.463131911491967
29,35000,1.0,A,4000,5.99,False,0.11,False,6,False,True,False,False,True,False,False,0,3.367295829986474,10.463131911491967
34,38769,3.0,A,2400,8.9,False,0.06,False,6,False,False,False,False,False,False,False,0,3.5263605246161616,10.565402030664975
35,35000,13.0,C,4000,13.35,False,0.11,False,8,False,True,False,False,True,False,False,2,3.5553480614894135,10.463131911491967
33,35000,0.0,A,4000,7.88,False,0.11,False,5,False,True,False,False,True,False,False,0,3.4965075614664802,10.463131911491967
28,29004,0.0,E,4000,16.45,True,0.14,False,10,False,True,False,False,False,True,False,4,3.332204510175204,10.275223507900165
28,35004,2.0,B,4000,12.53,False,0.11,False,5,False,True,True,False,False,False,False,1,3.332204510175204,10.463246187411299
31,38970,4.789686296787225,C,5750,12.68,False,0.15,True,7,False,False,False,False,True,False,False,2,3.4339872044851463,10.570573058768215
33,39000,0.0,B,10000,12.42,False,0.26,False,7,True,False,False,False,False,False,True,1,3.4965075614664802,10.571342565808699
28,35600,3.0,A,4000,7.49,False,0.11,False,6,False,True,True,False,False,False,False,0,3.332204510175204,10.480129006333248
31,35600,0.0,C,4000,13.61,False,0.11,False,5,False,True,False,False,True,False,False,2,3.4339872044851463,10.480129006333248
27,36000,1.0,C,4000,13.48,False,0.11,False,10,False,True,False,False,True,False,False,2,3.295836866004329,10.491301994830229
28,36000,1.0,B,4000,12.42,False,0.11,False,10,False,True,False,False,False,False,False,1,3.332204510175204,10.491301994830229
28,33000,9.0,A,4000,7.9,True,0.12,False,8,False,False,False,False,False,True,False,0,3.332204510175204,10.404293143019792
29,33000,8.0,B,5600,11.71,True,0.17,False,6,False,False,True,False,False,False,False,1,3.367295829986474,10.404293143019792
31,36000,4.0,C,4000,13.8,False,0.11,True,9,False,True,False,False,True,False,False,2,3.4339872044851463,10.491301994830229
34,36000,1.0,C,4000,13.61,False,0.11,False,10,False,True,False,False,True,False,False,2,3.5263605246161616,10.491301994830229
27,39000,6.0,B,6400,10.99,False,0.16,False,10,False,False,False,False,False,False,False,1,3.295836866004329,10.571342565808699
35,39000,5.0,B,15000,10.99,False,0.38,False,9,False,False,False,True,False,False,False,1,3.5553480614894135,10.571342565808699
32,37400,0.0,B,4000,10.38,False,0.11,False,7,False,True,False,False,False,False,False,1,3.4657359027997265,10.529452721013085
33,38196,1.0,B,4000,10.0,False,0.1,False,5,False,True,False,False,True,False,False,1,3.4965075614664802,10.550512257479294
29,39000,12.0,A,16000,5.99,False,0.41,False,8,False,False,False,False,False,True,False,0,3.367295829986474,10.571342565808699
30,39000,6.0,C,4000,15.96,False,0.1,False,9,False,True,False,False,True,False,False,2,3.4011973816621555,10.571342565808699
27,39000,1.0,B,4000,10.74,False,0.1,False,9,False,True,False,False,False,True,False,1,3.295836866004329,10.571342565808699
35,33000,0.0,E,4000,16.32,True,0.12,False,10,False,True,False,True,False,False,False,4,3.5553480614894135,10.404293143019792
34,33456,2.0,E,4000,16.45,True,0.12,False,5,False,True,True,False,False,False,False,4,3.5263605246161616,10.4180163112265
30,39996,2.0,C,4000,12.99,False,0.1,True,9,False,True,False,False,False,False,False,2,3.4011973816621555,10.596559730283433
29,39996,0.0,C,4000,13.48,False,0.1,False,9,False,True,False,False,False,True,False,2,3.367295829986474,10.596559730283433
32,39000,4.0,A,16700,7.51,False,0.43,False,8,False,False,False,False,False,False,True,0,3.4657359027997265,10.571342565808699
29,33996,11.0,C,4000,13.47,True,0.12,False,7,False,True,True,False,False,False,False,2,3.367295829986474,10.434027564411219
30,34000,6.0,C,4000,13.49,True,0.12,False,5,False,True,False,False,False,False,False,2,3.4011973816621555,10.434145214930487
32,40000,1.0,C,4000,13.49,False,0.1,True,8,False,True,False,False,True,False,False,2,3.4657359027997265,10.596659732783579
32,40000,2.0,B,4000,9.99,False,0.1,False,7,False,True,True,False,False,False,False,1,3.4657359027997265,10.596659732783579
33,40000,2.0,A,4000,7.88,False,0.1,False,10,False,True,False,False,False,False,False,0,3.4965075614664802,10.596659732783579
33,40000,4.0,B,4000,10.99,False,0.1,False,7,False,True,False,False,False,False,True,1,3.4965075614664802,10.596659732783579
29,40000,7.0,C,4000,12.53,False,0.1,False,10,False,True,False,False,False,True,False,2,3.367295829986474,10.596659732783579
32,40000,2.0,C,4000,13.79,False,0.1,False,6,False,True,False,False,True,False,False,2,3.4657359027997265,10.596659732783579
27,39000,0.0,C,6900,12.87,False,0.18,False,9,False,False,False,False,False,False,False,2,3.295836866004329,10.571342565808699
27,34800,2.0,D,4000,14.54,True,0.11,True,7,False,True,False,False,False,False,True,3,3.295836866004329,10.457401400981889
31,40860,0.0,A,4000,7.49,False,0.1,False,7,False,True,False,False,False,False,True,0,3.4339872044851463,10.617931341885154
31,41000,7.0,B,4000,10.99,False,0.1,False,8,False,True,False,False,False,False,True,1,3.4339872044851463,10.62135173563291
31,41000,1.0,B,4000,10.0,False,0.1,False,10,False,True,False,False,True,False,False,1,3.4339872044851463,10.62135173563291
29,39000,6.0,A,7100,8.32,False,0.18,False,5,False,False,False,False,True,False,False,0,3.367295829986474,10.571342565808699
27,33000,8.0,D,9000,12.49,True,0.27,True,8,False,False,True,False,False,False,False,3,3.295836866004329,10.404293143019792
32,42000,6.0,B,4000,11.12,False,0.1,False,5,False,True,False,False,False,True,False,1,3.4657359027997265,10.645448706505872
33,42000,2.0,A,4000,6.39,False,0.1,False,9,False,True,False,False,False,True,False,0,3.4965075614664802,10.645448706505872
30,42000,1.0,A,4000,7.88,False,0.1,False,6,False,True,False,False,False,False,False,0,3.4011973816621555,10.645448706505872
27,43000,11.0,D,4000,16.29,False,0.09,True,9,False,True,True,False,False,False,False,3,3.295836866004329,10.668978650219241
29,39432,6.0,B,8000,11.86,False,0.2,False,6,False,False,True,False,False,False,False,1,3.367295829986474,10.582358308177264
27,39480,2.0,C,7200,13.79,False,0.18,False,8,False,False,True,False,False,False,False,2,3.295836866004329,10.583574822507286
27,37200,4.0,D,4000,17.27,True,0.11,False,9,False,True,True,False,False,False,False,3,3.295836866004329,10.524090921620362
32,45576,1.0,B,4000,10.99,False,0.09,False,9,False,True,False,False,False,False,True,1,3.4657359027997265,10.727158482292175
28,39600,4.0,C,4000,12.61,True,0.1,False,10,False,True,False,False,False,True,False,2,3.332204510175204,10.586609649448985
28,39500,11.0,A,11000,7.14,False,0.28,False,8,False,False,True,False,False,False,False,0,3.332204510175204,10.584081267024454
29,46000,6.0,B,4000,9.99,False,0.09,False,9,False,True,False,False,False,False,True,1,3.367295829986474,10.736418414365376
28,41000,11.0,E,4000,18.64,True,0.1,False,8,False,True,False,False,False,True,False,4,3.332204510175204,10.62135173563291
29,39500,8.0,A,5000,7.74,False,0.13,False,8,False,False,False,False,False,False,True,0,3.367295829986474,10.584081267024454
33,39504,17.0,A,3000,7.37,False,0.08,False,5,False,False,True,False,False,False,False,0,3.4965075614664802,10.584182525156834
30,39552,2.0,B,12375,10.37,False,0.31,False,9,False,False,False,False,False,False,True,1,3.4011973816621555,10.585396823669269
30,48000,7.0,A,4000,7.49,False,0.08,False,5,False,True,False,False,False,True,False,0,3.4011973816621555,10.778977123006351
33,48000,0.0,C,4000,14.65,False,0.08,False,5,False,True,False,False,True,False,False,2,3.4965075614664802,10.778977123006351
29,39600,0.0,B,5600,10.65,False,0.14,False,8,False,False,True,False,False,False,False,1,3.367295829986474,10.586609649448985
27,48000,7.0,B,4000,9.62,False,0.08,False,10,False,True,False,False,False,True,False,1,3.295836866004329,10.778977123006351
28,48000,7.0,C,4000,14.35,False,0.08,False,8,False,True,False,False,True,False,False,2,3.332204510175204,10.778977123006351
34,39600,16.0,A,2400,6.03,False,0.06,False,9,False,False,False,False,False,True,False,0,3.5263605246161616,10.586609649448985
32,39600,0.0,D,1500,15.99,False,0.04,False,8,False,False,False,True,False,False,False,3,3.4657359027997265,10.586609649448985
28,48000,2.0,A,4000,7.49,False,0.08,False,7,False,True,False,False,False,False,False,0,3.332204510175204,10.778977123006351
34,39600,14.0,A,6000,5.99,False,0.15,False,5,False,False,False,False,False,False,True,0,3.5263605246161616,10.586609649448985
31,48000,0.0,C,4000,13.85,False,0.08,True,6,False,True,False,False,True,False,False,2,3.4339872044851463,10.778977123006351
27,39600,7.0,A,9900,6.54,False,0.25,False,5,True,False,False,True,False,False,False,0,3.295836866004329,10.586609649448985
30,39600,5.0,B,3000,10.38,False,0.08,False,10,False,False,False,False,False,False,False,1,3.4011973816621555,10.586609649448985
34,48000,0.0,A,4000,8.0,False,0.08,False,9,False,True,True,False,False,False,False,0,3.5263605246161616,10.778977123006351
33,42804,17.0,C,4000,12.73,True,0.09,True,7,False,True,True,False,False,False,False,2,3.4965075614664802,10.664410197176586
27,48996,2.0,A,4000,9.32,False,0.08,False,9,False,True,False,False,False,False,False,0,3.295836866004329,10.799514350728673
27,49000,11.0,B,4000,10.59,False,0.08,False,8,False,True,False,False,True,False,False,1,3.295836866004329,10.799595985047786
27,39600,11.0,A,4800,6.76,False,0.12,False,9,False,False,False,False,False,False,False,0,3.295836866004329,10.586609649448985
31,50000,0.0,A,4000,6.62,False,0.08,False,8,False,True,False,False,False,False,True,0,3.4339872044851463,10.819798284210286
28,39600,2.0,B,5000,12.53,False,0.13,False,6,False,False,False,False,False,False,False,1,3.332204510175204,10.586609649448985
33,39600,0.0,A,3000,7.68,False,0.08,False,7,False,False,False,False,False,True,False,0,3.4965075614664802,10.586609649448985
28,50000,1.0,B,4000,10.59,False,0.08,False,10,False,True,False,True,False,False,False,1,3.332204510175204,10.819798284210286
30,39750,3.0,B,1425,10.37,False,0.04,False,5,False,False,False,True,False,False,False,1,3.4011973816621555,10.590390276998745
35,50000,0.0,C,4000,13.22,False,0.08,True,5,False,True,False,False,True,False,False,2,3.5553480614894135,10.819798284210286
29,44000,1.0,D,4000,12.36,True,0.09,True,8,False,True,True,False,False,False,False,3,3.367295829986474,10.691967639914864
29,39960,13.0,D,11000,16.49,False,0.28,False,6,False,False,True,False,False,False,False,3,3.367295829986474,10.595659257474393
30,39962,5.0,B,3200,9.7,False,0.08,False,7,False,False,False,False,False,False,False,1,3.4011973816621555,10.595709305019572
28,33996,5.0,A,12000,7.49,True,0.35,False,8,False,False,False,False,False,True,False,0,3.332204510175204,10.434027564411219
31,52000,1.0,A,4000,7.49,False,0.08,False,5,False,True,False,False,True,False,False,0,3.4339872044851463,10.859018228147887
28,52000,0.0,B,4000,10.75,False,0.08,False,8,False,True,False,True,False,False,False,1,3.332204510175204,10.859018228147887
27,52600,3.0,E,4000,17.39,False,0.08,True,7,False,True,False,False,False,False,True,4,3.295836866004329,10.87049040995193
27,47000,2.0,D,4000,15.33,True,0.09,True,10,False,True,False,True,False,False,False,3,3.295836866004329,10.757924157061597
27,48000,2.0,A,4000,6.03,True,0.08,False,6,False,True,True,False,False,False,False,0,3.295836866004329,10.778977123006351
27,54000,3.0,B,4000,10.74,False,0.07,False,5,False,True,True,False,False,False,False,1,3.295836866004329,10.896757843893464
27,54000,4.0,C,4000,12.61,False,0.07,True,6,False,True,False,False,False,True,False,2,3.295836866004329,10.896757843893464
27,48996,1.0,D,4000,14.61,True,0.08,True,6,False,True,False,False,False,False,False,3,3.295836866004329,10.799514350728673
29,55200,13.0,B,4000,10.59,False,0.07,False,10,False,True,False,True,False,False,False,1,3.367295829986474,10.918736348043124
27,55200,0.0,A,4000,6.76,False,0.07,False,10,False,True,True,False,False,False,False,0,3.295836866004329,10.918736348043124
30,39996,2.0,B,10000,10.75,False,0.25,False,8,False,False,False,False,False,True,False,1,3.4011973816621555,10.596559730283433
31,39996,8.0,C,4000,14.35,False,0.1,True,9,True,False,False,True,False,False,False,2,3.4339872044851463,10.596559730283433
31,56000,9.0,A,4000,5.79,False,0.07,False,9,False,True,False,True,False,False,False,0,3.4339872044851463,10.933124826700707
28,56800,2.0,A,4000,7.88,False,0.07,False,9,False,True,False,False,False,False,True,0,3.332204510175204,10.947309210188068
30,39996,8.0,C,10000,12.73,False,0.25,False,6,False,False,False,False,True,False,False,2,3.4011973816621555,10.596559730283433
27,58000,2.0,B,4000,9.67,False,0.07,False,9,False,True,True,False,False,False,False,1,3.295836866004329,10.968215530759236
32,60000,3.0,B,4000,10.99,False,0.07,False,10,False,True,False,True,False,False,False,1,3.4657359027997265,11.002116507732017
29,60000,0.0,A,4000,7.88,False,0.07,False,6,False,True,False,True,False,False,False,0,3.367295829986474,11.002116507732017
31,39996,3.0,B,9600,11.26,False,0.24,False,7,False,False,False,False,False,False,True,1,3.4339872044851463,10.596559730283433
29,60000,0.0,A,4000,7.88,False,0.07,False,5,False,True,False,False,False,False,True,0,3.367295829986474,11.002116507732017
35,60000,0.0,C,4000,13.98,False,0.07,False,7,False,True,False,False,False,False,False,2,3.5553480614894135,11.002116507732017
28,61500,1.0,B,4000,10.95,False,0.07,False,8,False,True,False,True,False,False,False,1,3.332204510175204,11.026808713825016
35,63000,3.0,B,4000,11.14,False,0.06,False,8,False,True,False,False,False,False,True,1,3.5553480614894135,11.050905878263567
27,63500,3.0,B,4000,10.37,False,0.06,False,9,False,True,False,False,False,True,False,1,3.295836866004329,11.05881093278828
33,57700,17.0,C,4000,13.48,True,0.07,True,7,False,True,False,True,False,False,False,2,3.4965075614664802,10.96302978336854
27,64200,2.0,B,4000,9.25,False,0.06,False,5,False,True,False,False,False,True,False,1,3.295836866004329,11.06977406588073
27,65000,9.0,A,4000,6.99,False,0.06,False,5,False,True,False,False,False,True,False,0,3.295836866004329,11.082157933374816
27,65000,2.0,A,4000,5.99,False,0.06,False,5,False,True,False,True,False,False,False,0,3.295836866004329,11.082157933374816
29,65000,3.0,A,4000,7.74,False,0.06,False,6,False,True,False,False,False,False,True,0,3.367295829986474,11.082157933374816
33,65000,1.0,C,4000,12.87,False,0.06,False,7,False,True,False,False,True,False,False,2,3.4965075614664802,11.082157933374816
28,40000,9.0,B,19200,9.91,False,0.48,False,9,False,False,False,False,False,True,False,1,3.332204510175204,10.596659732783579
30,59000,4.0,A,4000,8.94,True,0.07,False,7,False,True,False,False,False,True,False,0,3.4011973816621555,10.985309671896763
33,68000,3.0,B,4000,10.99,False,0.06,False,10,False,True,True,False,False,False,False,1,3.4965075614664802,11.127277689932466
29,70000,0.0,B,4000,10.99,False,0.06,False,5,False,True,False,False,False,True,False,1,3.367295829986474,11.156264806643742
28,34000,12.0,D,10000,16.77,True,0.29,True,7,False,False,True,False,False,False,False,3,3.332204510175204,10.434145214930487
29,72000,3.0,E,4000,18.79,False,0.06,False,6,False,True,False,True,False,False,False,4,3.367295829986474,11.184435286790631
32,72000,6.0,B,4000,10.0,False,0.06,False,6,False,True,False,True,False,False,False,1,3.4657359027997265,11.184435286790631
31,72000,15.0,B,4000,9.99,False,0.06,False,5,False,True,True,False,False,False,False,1,3.4339872044851463,11.184435286790631
27,40000,7.0,B,14675,12.69,False,0.37,False,10,False,False,False,True,False,False,False,1,3.295836866004329,10.596659732783579
31,75000,4.0,C,4000,13.49,False,0.05,True,8,False,True,False,False,True,False,False,2,3.4339872044851463,11.225256725762893
29,75000,2.0,A,4000,8.49,False,0.05,False,6,False,True,False,False,False,False,False,0,3.367295829986474,11.225256725762893
29,75000,4.0,C,4000,12.68,False,0.05,False,5,False,True,False,True,False,False,False,2,3.367295829986474,11.225256725762893
30,40000,8.0,B,8600,10.65,False,0.21,False,6,False,False,False,True,False,False,False,1,3.4011973816621555,10.596659732783579
32,75250,1.0,C,4000,12.99,False,0.05,False,7,False,True,False,False,False,False,False,2,3.4657359027997265,11.228584471559369
33,78000,5.0,A,4000,7.14,False,0.05,False,7,False,True,False,False,True,False,False,0,3.4965075614664802,11.264476926102367
32,78000,1.0,B,4000,9.88,False,0.05,False,6,False,True,False,False,True,False,False,1,3.4657359027997265,11.264476926102367
27,80000,3.0,B,4000,12.69,False,0.05,False,8,False,True,False,False,False,False,False,1,3.295836866004329,11.289794413577894
28,34000,2.0,B,8000,12.69,True,0.24,False,9,False,False,False,False,True,False,False,1,3.332204510175204,10.434145214930487
29,34000,0.0,D,10200,17.27,True,0.3,True,5,False,False,False,False,True,False,False,3,3.367295829986474,10.434145214930487
32,82350,16.0,B,4000,9.91,False,0.05,False,9,False,True,False,False,True,False,False,1,3.4657359027997265,11.31874587882289
33,84996,2.0,A,4000,8.59,False,0.05,False,6,False,True,True,False,False,False,False,0,3.4965075614664802,11.350371240731954
27,86095,5.0,C,4000,13.99,False,0.05,False,8,False,True,False,True,False,False,False,2,3.295836866004329,11.363218231729201
27,34000,6.0,B,8875,10.65,True,0.26,False,9,False,False,False,True,False,False,False,1,3.295836866004329,10.434145214930487
28,90000,0.0,C,4000,13.49,False,0.04,False,8,False,True,False,False,False,False,True,2,3.332204510175204,11.407576060361786
31,40000,4.0,B,4625,12.42,False,0.12,False,5,False,False,False,False,False,False,False,1,3.4339872044851463,10.596659732783579
31,91000,12.0,A,4000,7.66,False,0.04,False,6,False,True,True,False,False,False,False,0,3.4339872044851463,11.418625774449598
32,95000,16.0,A,4000,7.49,False,0.04,False,8,False,True,False,True,False,False,False,0,3.4657359027997265,11.461642696843066
30,96000,1.0,B,4000,10.75,False,0.04,False,5,False,True,False,False,False,False,True,1,3.4011973816621555,11.472113887062386
29,100000,7.0,B,4000,10.99,False,0.04,False,7,False,True,False,True,False,False,False,1,3.367295829986474,11.51293546492023
31,40000,5.0,A,14000,6.03,False,0.35,False,7,False,False,False,True,False,False,False,0,3.4339872044851463,10.596659732783579
27,79050,11.0,D,4000,14.46,True,0.04,False,9,False,True,False,False,True,False,False,3,3.295836866004329,11.277848492778984
30,40000,9.0,B,3000,11.71,False,0.07,False,7,False,False,False,False,False,False,False,1,3.4011973816621555,10.596659732783579
32,107000,4.0,C,4000,13.98,False,0.04,False,7,False,True,False,False,True,False,False,2,3.4657359027997265,11.580593459194764
32,96000,14.0,E,4000,17.93,True,0.04,True,9,False,True,False,False,False,False,False,4,3.4657359027997265,11.472113887062386
28,98000,6.0,A,4000,7.51,True,0.04,False,7,False,True,True,False,False,False,False,0,3.332204510175204,11.49273296168228
28,110000,3.0,B,4000,12.18,False,0.04,False,9,False,True,False,False,False,False,False,1,3.332204510175204,11.608244735642321
32,115000,2.0,B,4000,12.69,False,0.03,False,10,False,True,True,False,False,False,False,1,3.4657359027997265,11.652696102959753
28,125000,1.0,C,4000,13.35,False,0.03,True,5,False,True,False,False,False,False,False,2,3.332204510175204,11.736077016252437
28,135000,5.0,B,4000,12.42,False,0.03,False,5,False,True,False,False,False,False,True,1,3.332204510175204,11.813037464800539
27,138000,2.0,B,4000,11.71,True,0.03,False,10,False,True,False,False,False,False,False,1,3.295836866004329,11.835016210489899
29,40000,0.0,A,10625,6.62,False,0.27,False,5,False,False,True,False,False,False,False,0,3.367295829986474,10.596659732783579
30,34000,8.0,A,12000,7.49,True,0.35,False,10,False,False,False,False,False,True,False,0,3.4011973816621555,10.434145214930487
28,21000,0.0,D,4200,15.21,True,0.2,True,10,False,True,False,False,False,True,False,3,3.332204510175204,9.952325334619427
31,26400,7.0,B,4200,10.99,False,0.16,False,9,False,True,False,False,False,True,False,1,3.4339872044851463,10.181157167204903
28,28800,0.0,A,4200,7.51,False,0.15,False,5,False,True,False,False,True,False,False,0,3.332204510175204,10.268165387743457
31,40000,2.0,B,2200,10.99,False,0.06,False,7,True,False,True,False,False,False,False,1,3.4339872044851463,10.596659732783579
27,20000,0.0,D,4350,16.29,True,0.22,True,7,False,True,False,False,False,False,False,3,3.295836866004329,9.90353755128617
28,40000,1.0,C,2400,13.49,False,0.06,False,10,False,False,False,False,False,False,True,2,3.332204510175204,10.596659732783579
29,70000,2.0,A,4350,7.49,False,0.06,False,8,False,True,False,False,False,True,False,0,3.367295829986474,11.156264806643742
35,78000,1.0,C,4350,15.27,True,0.06,False,6,False,True,False,False,False,True,False,2,3.5553480614894135,11.264476926102367
32,42500,3.0,C,4375,12.23,False,0.1,True,5,False,True,False,False,False,True,False,2,3.4657359027997265,10.657282884047461
27,96000,0.0,B,4375,8.88,False,0.05,False,7,False,True,False,False,False,False,False,1,3.295836866004329,11.472113887062386
35,130000,6.0,B,4375,10.99,False,0.03,False,7,False,True,False,False,False,False,True,1,3.5553480614894135,11.775297421715827
29,20064,3.0,C,4400,13.92,False,0.22,True,7,False,True,False,False,True,False,False,2,3.367295829986474,9.906732282701016
31,24000,0.0,D,4400,15.62,True,0.18,True,8,False,True,False,False,False,False,True,3,3.4339872044851463,10.085850775128717
28,40000,12.0,A,15000,5.99,False,0.38,False,9,False,False,False,True,False,False,False,0,3.332204510175204,10.596659732783579
31,30000,10.0,D,4400,15.62,False,0.15,False,8,False,True,False,False,False,False,True,3,3.4339872044851463,10.308985993422082
30,40000,5.0,A,9600,8.49,False,0.24,False,10,False,False,False,True,False,False,False,0,3.4011973816621555,10.596659732783579
29,30000,3.0,B,4400,11.49,False,0.15,False,6,False,True,False,False,True,False,False,1,3.367295829986474,10.308985993422082
33,37440,5.0,B,4400,11.71,False,0.12,False,10,False,True,False,False,False,True,False,1,3.4965075614664802,10.530521639636548
32,52256,13.0,B,4400,10.99,False,0.08,False,5,False,True,False,False,False,True,False,1,3.4657359027997265,10.863929132145572
29,40000,13.0,A,1400,5.99,False,0.04,False,9,False,False,False,False,False,False,True,0,3.367295829986474,10.596659732783579
30,54000,14.0,D,4425,17.49,False,0.08,True,9,False,True,False,False,False,True,False,3,3.4011973816621555,10.896757843893464
28,40000,12.0,A,11200,5.42,False,0.28,False,9,False,False,False,True,False,False,False,0,3.332204510175204,10.596659732783579
29,40000,9.0,A,5000,6.99,False,0.13,False,9,False,False,False,False,False,False,True,0,3.367295829986474,10.596659732783579
32,40000,12.0,B,9000,10.59,False,0.23,False,7,False,False,True,False,False,False,False,1,3.4657359027997265,10.596659732783579
28,40000,2.0,A,3600,6.99,False,0.09,False,10,True,False,True,False,False,False,False,0,3.332204510175204,10.596659732783579
29,13200,3.0,D,4475,16.89,True,0.34,False,9,False,True,False,False,False,False,True,3,3.367295829986474,9.488047863280759
28,43680,3.0,C,4475,15.27,False,0.1,False,8,False,True,True,False,False,False,False,2,3.332204510175204,10.684668503929622
27,40000,6.0,A,4200,5.99,False,0.1,False,5,False,False,False,True,False,False,False,0,3.295836866004329,10.596659732783579
33,40000,12.0,A,3200,5.42,False,0.08,False,8,False,False,False,False,False,True,False,0,3.4965075614664802,10.596659732783579
32,34000,4.0,A,7500,5.99,True,0.22,False,7,False,False,False,True,False,False,False,0,3.4657359027997265,10.434145214930487
28,40000,2.0,B,5000,10.99,False,0.13,False,10,False,False,False,False,False,False,True,1,3.332204510175204,10.596659732783579
32,40000,16.0,A,16000,5.99,False,0.4,False,10,False,False,False,False,False,False,False,0,3.4657359027997265,10.596659732783579
33,40000,17.0,C,6000,12.68,False,0.15,True,9,False,False,False,False,False,True,False,2,3.4965075614664802,10.596659732783579
28,40000,1.0,A,10000,7.29,False,0.25,False,10,False,False,False,False,True,False,False,0,3.332204510175204,10.596659732783579
34,19600,3.0,B,4500,10.59,True,0.23,False,9,False,True,False,False,False,True,False,1,3.5263605246161616,9.883335864325275
34,40000,2.0,B,2000,10.74,False,0.05,False,6,True,False,True,False,False,False,False,1,3.5263605246161616,10.596659732783579
35,40000,5.0,A,8000,7.66,False,0.2,False,6,True,False,False,False,False,False,True,0,3.5553480614894135,10.596659732783579
34,40000,11.0,A,6000,7.29,False,0.15,False,7,False,False,False,False,False,False,True,0,3.5263605246161616,10.596659732783579
27,40000,11.0,A,4000,5.79,False,0.1,False,5,False,False,False,False,False,False,False,0,3.295836866004329,10.596659732783579
32,27000,5.0,C,4500,13.11,False,0.17,True,5,False,True,True,False,False,False,False,2,3.4657359027997265,10.203629181337648
29,28800,5.0,A,4500,7.88,False,0.16,False,5,False,True,False,False,False,True,False,0,3.367295829986474,10.268165387743457
28,29496,8.0,D,4500,14.11,False,0.15,True,7,False,True,True,False,False,False,False,3,3.332204510175204,10.292043842241378
27,30000,0.0,C,4500,14.65,False,0.15,False,9,False,True,False,False,True,False,False,2,3.295836866004329,10.308985993422082
30,30000,3.0,C,4500,13.92,False,0.15,False,8,False,True,True,False,False,False,False,2,3.4011973816621555,10.308985993422082
35,30555,4.0,C,4500,13.22,False,0.15,False,10,False,True,False,False,True,False,False,2,3.5553480614894135,10.32731634466125
34,32000,0.0,A,4500,6.62,False,0.14,False,6,False,True,False,False,True,False,False,0,3.5263605246161616,10.373522431293592
31,32000,0.0,B,4500,11.14,True,0.14,False,9,False,True,False,True,False,False,False,1,3.4339872044851463,10.373522431293592
28,32640,3.0,A,4500,7.14,False,0.14,False,8,False,True,False,False,True,False,False,0,3.332204510175204,10.393324445863634
34,33000,5.0,A,4500,7.49,False,0.14,False,9,False,True,False,False,False,False,False,0,3.5263605246161616,10.404293143019792
27,35000,1.0,A,4500,7.66,False,0.13,False,7,False,True,False,False,False,False,True,0,3.295836866004329,10.463131911491967
30,36000,6.0,C,4500,13.49,False,0.13,True,6,False,True,False,False,False,False,False,2,3.4011973816621555,10.491301994830229
31,36000,7.0,B,4500,9.99,False,0.13,False,10,False,True,True,False,False,False,False,1,3.4339872044851463,10.491301994830229
27,36000,11.0,A,4500,7.49,False,0.13,False,5,False,True,False,False,False,False,True,0,3.295836866004329,10.491301994830229
28,37000,2.0,B,4500,11.11,False,0.12,False,6,False,True,False,False,False,False,True,1,3.332204510175204,10.518700218288165
31,40000,5.0,B,11000,9.99,False,0.28,False,8,False,False,False,True,False,False,False,1,3.4339872044851463,10.596659732783579
28,34000,12.0,A,3700,6.91,True,0.11,False,8,False,False,False,True,False,False,False,0,3.332204510175204,10.434145214930487
32,39000,4.0,B,4500,9.91,False,0.12,False,7,False,True,False,False,True,False,False,1,3.4657359027997265,10.571342565808699
35,39000,8.0,A,4500,6.62,False,0.12,False,6,False,True,False,False,False,False,False,0,3.5553480614894135,10.571342565808699
28,39600,6.0,B,4500,10.25,False,0.11,False,10,False,True,False,False,False,False,True,1,3.332204510175204,10.586609649448985
30,40000,4.0,C,4500,14.26,False,0.11,True,6,False,True,False,False,False,False,True,2,3.4011973816621555,10.596659732783579
33,40000,2.0,A,14000,6.91,False,0.35,False,8,True,False,False,False,True,False,False,0,3.4965075614664802,10.596659732783579
29,41700,0.0,A,4500,7.49,False,0.11,False,6,False,True,True,False,False,False,False,0,3.367295829986474,10.638280388314705
29,40000,0.0,A,5000,5.42,False,0.13,False,10,True,False,False,False,True,False,False,0,3.367295829986474,10.596659732783579
28,34000,7.0,C,2500,12.23,True,0.07,True,9,False,False,False,True,False,False,False,2,3.332204510175204,10.434145214930487
28,39000,8.0,C,4500,13.49,True,0.12,False,9,False,True,True,False,False,False,False,2,3.332204510175204,10.571342565808699
